Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2023-08-23,759.612060546875,761.503226134282,753.2205298402522,756.4522085794365,36498588
2023-08-24,756.1170654296875,764.2081843881693,754.6089370548672,762.8198062571005,43145792
2023-08-25,747.594970703125,755.2552457791736,746.1108040957927,753.8429059393314,30069756
2023-08-28,755.3749389648438,757.7209098998453,747.5949720764402,747.5949720764402,28867238
2023-08-29,761.3834838867188,762.5085750919843,757.1463475103358,761.0961768187698,35538932
2023-08-30,755.8297729492188,767.9186450321,753.4359368932027,767.9186450321,28084204
2023-08-31,752.358642578125,757.9602535082042,748.3609484150296,755.973358072876,100075772
2023-09-01,753.9147338867188,755.9734563535246,746.5656685930877,752.1433185125949,43226776
2023-09-04,758.6305541992188,761.9340009681175,754.010439249432,761.2398119383075,25073638
2023-09-05,754.010498046875,760.4738554447009,751.9517756465584,760.4738554447009,38712082
2023-09-06,763.873046875,766.0274992165465,754.010454511239,754.9201238552107,56320910
2023-09-07,771.2222290039062,772.7303575614067,759.875468320368,763.8731632523076,34208342
2023-09-08,777.230712890625,781.7790014587035,769.6661674737783,770.0013395921213,34502210
2023-09-11,781.2523803710938,783.5025629490954,777.5179726424265,779.8639437312936,31573022
2023-09-12,783.694091796875,786.5666951817179,778.0207118004635,785.1782585237241,39033340
2023-09-13,787.0454711914062,790.731955532435,779.7203091010442,781.0130157046019,46420094
2023-09-14,786.566650390625,789.965885847133,782.8322428256791,787.2129744267565,23538848
2023-09-15,795.5913696289062,799.5411989049336,789.9658552054733,789.9658552054733,173411202
2023-09-18,779.9356689453125,792.3596534268783,778.5232707508934,791.7611944741388,37056288
2023-09-20,748.6482543945312,765.548760092835,747.0683576854377,765.548760092835,115474648
2023-09-21,743.6929931640625,751.161749541656,735.8891231351594,743.5254363384076,72841442
2023-09-22,732.3462524414062,748.9834124885792,729.5215142987016,746.3980579436757,61704250
2023-09-25,732.9925537109375,737.636571986799,730.1199506265053,730.1199506265053,40208754
2023-09-26,736.1763916015625,737.3014828250133,730.1199748754191,730.1199748754191,27575308
2023-09-27,731.005615234375,733.7106613351264,725.3322361649047,729.1623733855774,39338538
2023-09-28,729.49755859375,736.1524343562999,726.9361657647512,734.4288841265327,55354188
2023-09-29,730.7423706054688,735.1230435502242,728.8273018844358,729.4975291821899,32053782
2023-10-03,722.0048828125,731.0774976675469,721.0233866976592,731.0774976675469,38971694
2023-10-04,732.2984008789062,734.9076587656226,713.0040591639762,715.7569705893197,54649430
2023-10-05,735.2667236328125,742.8312687313597,733.7585952718871,734.9316099718342,48512674
2023-10-06,734.452880859375,739.6953585670591,732.4420234594476,739.2165913446855,17759356
2023-10-09,725.9307861328125,732.513835306317,723.8960254791839,731.55630088108,16454972
2023-10-10,730.0481567382812,732.035052316478,725.4280415474352,727.989492834349,33266292
2023-10-11,737.1099243164062,738.3308039789869,731.7956204103215,732.561636194785,31333360
2023-10-12,742.017333984375,743.046695154072,733.2798325755078,735.4342849776942,22025336
2023-10-13,735.2667236328125,741.5146589381054,732.4898505097352,737.3014842223872,39745300
2023-10-16,732.3223266601562,734.6443359841811,727.965556654919,733.2319960651158,17856084
2023-10-17,737.8759765625,744.8420626176685,734.9076433348039,744.8420626176685,32902558
2023-10-18,727.6064453125,737.8759782779842,726.8164677513256,737.8759782779842,31216200
2023-10-19,725.308349609375,730.7184423716426,719.682834983418,720.7361578942352,30252364
2023-10-20,729.0667114257812,731.0775102771368,720.5446319365362,720.5446319365362,21094010
2023-10-23,721.0473022460938,731.9152933638753,718.1986025878159,729.4017657824131,22376136
2023-10-25,716.4751586914062,729.0667602000749,714.0573608059868,728.2049558099759,28311996
2023-10-26,700.6278686523438,714.3205976423598,699.1197404204128,713.9615222749121,55561798
2023-10-27,703.3807983398438,707.6178760987387,702.3035722091115,703.5483551604171,31940532
2023-10-30,711.0171508789062,713.3391600901615,699.9097753123232,700.5560993380782,23310982
2023-10-31,706.8998413085938,720.0659406218252,705.7029231892091,720.0659406218252,32634824
2023-11-01,705.9421997070312,707.354539496317,700.0773018118728,700.0773018118728,33877466
2023-11-02,707.0194702148438,713.6025192857455,702.4233167339939,710.9692996573848,45225154
2023-11-03,710.3707885742188,714.0333691138175,709.3653892057476,712.4055490469672,18095340
2023-11-06,715.5175170898438,717.1932021415764,710.0116947770078,717.1932021415764,25593730
2023-11-07,712.0464477539062,715.2781260341811,707.234814492639,715.2781260341811,41952848
2023-11-08,714.105224609375,715.014835514477,709.054207384732,710.4665472159254,31399546
2023-11-09,711.280517578125,714.607926311971,710.2511563874616,711.4480744130556,22116740
2023-11-10,714.081298828125,716.2357512885518,708.5994376116778,708.6233409063911,14015186
2023-11-13,712.78857421875,716.2117126727126,711.4001377601898,714.3684707875195,20605914
2023-11-15,720.2573852539062,723.3932753387419,718.4141432279705,720.1137317170233,41245460
2023-11-16,722.1484985351562,727.2473809327844,719.9461810912933,722.7948225701767,29713838
2023-11-17,720.5924682617188,721.7415211781168,712.8843283809061,713.3630955591337,23701874
2023-11-20,720.6403198242188,724.3747271219125,718.8928664109501,724.3747271219125,19331452
2023-11-21,726.74462890625,728.6836593929769,723.9438525479579,727.2473578304415,24959972
2023-11-22,724.1593627929688,727.7261551101178,719.8504579271851,727.7261551101178,29123650
2023-11-23,728.3485717773438,729.5693930831869,722.220328180805,722.220328180805,13046220
2023-11-24,733.5191650390625,734.0218939418301,727.6542672419772,728.3005912289228,16469192
2023-11-28,731.8674926757812,735.9848789111071,730.5030178431152,735.0033827728541,28489338
2023-11-29,746.4698486328125,748.3130905581396,733.950075384279,734.3809775281464,34042488
2023-11-30,746.30224609375,752.837370842918,738.3307614719267,751.2574743365304,69491440
2023-12-01,744.6744384765625,749.6296668015766,743.0944835007002,745.8713563542594,22153536
2023-12-04,770.5279541015625,771.7727371502491,753.4120264631497,760.2823241901957,50662456
2023-12-05,777.374267578125,784.6994290053266,773.9271671672425,783.5025110233172,52230820
2023-12-06,779.3372192382812,784.4360428215049,773.9989536278642,784.4360428215049,38613060
2023-12-07,780.60595703125,782.3056039667443,773.7835244385168,777.996699171334,20450386
2023-12-08,791.4979248046875,792.3597291563016,780.605970823838,780.605970823838,33728038
2023-12-11,790.4447021484375,796.5250226338114,788.5296332153098,789.9898966541259,23187620
2023-12-12,782.5928344726562,792.9581557902037,781.2762247045517,791.9766596766761,36581476
2023-12-13,780.8214111328125,783.2631120796166,773.2568662574292,781.563465201162,29346914
2023-12-14,790.0377197265625,794.2508360897075,787.5720569174692,788.0508241253218,35172366
2023-12-15,793.1018676757812,798.5837290089988,788.3380987347389,789.9659189837218,138837130
2023-12-18,792.6948852539062,797.0037903560872,790.4207408944219,795.0887214217845,18014754
2023-12-19,791.354248046875,794.1071592085059,787.1171703824074,789.9658115984446,24008446
2023-12-20,793.3172607421875,799.0385054794685,787.3087089265515,793.796027948429,34232520
2023-12-21,807.5365600585938,808.9968233004131,790.0855201370065,793.31719852569,36589240
2023-12-22,799.9481201171875,807.1535894553359,798.1527432166448,806.052401579033,48578850
2023-12-26,805.5018310546875,807.1775162105685,798.8470139045111,801.0971963079616,18045856
2023-12-27,815.4841918945312,817.0162235511344,803.6586070355986,805.0470435987298,27009078
2023-12-28,816.417724609375,824.1498261689791,814.8617312916912,818.3567550440999,44076470
2023-12-29,818.332763671875,821.0378097994592,811.9890988372093,812.4678659945425,25011426
2024-01-01,812.9945678710938,818.2849687904367,810.0740996496615,816.7768404269046,14239686
2024-01-02,813.4732666015625,815.2447401524048,808.4940764689007,813.329671520093,29242092
2024-01-03,800.9295654296875,816.154325515247,799.0384001483739,814.8616776060998,28389762
2024-01-04,809.5234985351562,811.4864323425077,799.8763278844378,803.3713517790169,26734056
2024-01-05,805.3821411132812,816.2501913581319,798.6315354441177,807.7520737623003,31889470
2024-01-08,796.4052734375,805.4539851831421,794.7535499790049,803.6107431564817,17998470
2024-01-09,790.2052001953125,803.2755670838737,788.4098233393704,798.1766851243468,25326888
2024-01-10,792.8145141601562,794.7295829425168,785.8484865302768,786.6145023545687,16115824
2024-01-11,789.4871215820312,796.1419974247106,786.6145183500772,794.7535608406137,18314010
2024-01-12,785.752685546875,792.8384633063858,782.1140666068262,790.9233945544381,19773552
2024-01-15,800.8817138671875,804.7597161030749,786.9016779868482,788.8646116180252,28320356
2024-01-16,803.921875,806.0763271840818,793.8438030727146,800.977445326437,25322500
2024-01-17,736.1045532226562,764.4954709128732,731.7477834906084,751.6644868680132,170145236
2024-01-18,711.5198974609375,725.3323197153799,708.5994291824192,715.2782083529884,161070930
2024-01-19,704.0989990234375,723.0581685801238,703.0217728163159,720.999446229209,109600538
2024-01-23,683.3683471679688,706.0379622645205,682.243255943311,701.3939438294391,115469402
2024-01-24,697.0371704101562,698.2579916906107,660.8184204446432,660.8184204446432,86004404
2024-01-25,686.9830932617188,697.7313939357863,679.5622013776972,695.4093846155678,98941852
2024-01-29,696.438720703125,700.3406850803747,692.2016426624417,693.2788688648152,65645498
2024-01-30,691.4834594726562,700.5321123941566,689.8556393766623,696.3908230536141,41728768
2024-01-31,700.2210083007812,706.1576749666016,687.8927526091608,689.1854007024332,65761040
2024-02-01,702.040283203125,705.5113454583611,697.1090160306093,701.4179208991782,32690740
2024-02-02,692.3692016601562,708.9824002114282,690.4062678183428,706.1816237651476,44867754
2024-02-05,691.746826171875,695.1221585479817,686.5761751120126,692.2974201794814,38605046
2024-02-06,691.3876953125,694.0687799185687,685.8818725644124,692.0819428119112,41075740
2024-02-07,684.6130981445312,696.0317420167268,683.0332015338389,695.6487048996299,54837086
2024-02-08,671.7343139648438,688.9220089386799,670.5134342809237,684.5652392978377,69106124
2024-02-09,671.9976196289062,677.0725401801844,664.0500959229506,666.515758652701,56642124
2024-02-12,665.4863891601562,676.8092448082598,662.3025756816373,670.1065041980137,34447812
2024-02-13,667.616943359375,672.3567506453555,662.7814060042901,666.4200252792418,57580994
2024-02-14,662.6377563476562,666.2045485555035,652.8230288985812,658.7836570696176,91320810
2024-02-15,677.0007934570312,677.6949825309235,662.7813723217212,663.0925826953933,41584944
2024-02-16,679.8015747070312,683.5359238875297,674.31965507416,681.7166435513678,32175742
2024-02-19,678.4609985351562,684.1583399970523,677.5513291516161,684.1583399970523,34451756
2024-02-20,696.2711181640625,697.6834579371554,675.9235134549672,677.4555450204665,56133508
2024-02-21,689.017822265625,700.9151754054046,687.0309267122648,700.9151754054046,45893136
2024-02-22,679.6339721679688,684.0625685726841,676.1149866485335,678.7721678686664,50560882
2024-02-23,680.13671875,686.5043463190802,678.8919356342462,681.0703499192647,29833452
2024-02-26,680.9506225585938,686.9591159463556,676.7614094932516,676.7614094932516,23506870
2024-02-27,679.9212646484375,683.0571548064959,676.5220291476985,676.7614127525852,32087150
2024-02-28,674.7744750976562,681.8601942948292,672.1891206373224,679.9212222820232,25321986
2024-02-29,671.9019165039062,675.2532869853846,668.9814482015562,671.2794957514693,53295700
2024-03-01,684.9961547851562,685.9536891619308,670.2740637422462,670.2740637422462,34738898
2024-03-04,685.9297485351562,687.9884708858845,681.9081507835436,685.0919059296933,35616474
2024-03-05,689.8316650390625,690.8610261429652,680.6393587545882,680.806915575396,37991672
2024-03-06,690.6694946289062,695.5768580281541,686.3366868886952,686.3366868886952,42409530
2024-03-07,692.34521484375,694.7151474764962,690.0950324505662,692.0579662212759,49348046
2024-03-11,683.5838623046875,692.2734406211868,681.2857562639475,684.6371268147891,50531094
2024-03-12,698.7847290039062,700.9152197851,684.2780586597365,686.5522029862251,65418454
2024-03-13,699.191650390625,704.553819805337,694.260324713518,701.6333514911945,63067454
2024-03-14,696.8217163085938,701.8727337796063,691.4835086418929,700.0055299615263,52432158
2024-03-15,695.481201171875,698.665014815619,690.5020104857863,694.2124563732988,143613804
2024-03-18,692.3213500976562,697.0850604784281,687.413986176019,692.7761555716247,21437856
2024-03-19,693.9012451171875,695.361508487081,687.2703309378574,687.2703309378574,36183594
2024-03-20,685.1397705078125,695.0023623556473,682.0756489825828,693.7575794231888,43606094
2024-03-21,692.1776733398438,694.8108929167894,688.6108811083764,690.6695449843953,28922860
2024-03-22,690.7891845703125,694.5714568199686,688.3474837448974,689.9034770136652,45980326
2024-03-26,682.4347534179688,688.4432464905726,680.8787600753138,683.2964992802526,56844290
2024-03-27,689.7598876953125,693.2309499256703,680.4478889511747,681.5490768981103,62168668
2024-03-28,693.20703125,699.2394862002545,689.7598723903825,689.7598723903825,55592142
2024-04-01,704.0271606445312,705.6071157662267,696.8935177463561,698.0425707036562,25199570
2024-04-02,708.647216796875,715.6850706043787,700.5560401814738,701.4657094654401,41225446
2024-04-03,709.6766357421875,716.0681660997278,704.4580616337976,704.793175292623,45584386
2024-04-04,731.3648071289062,732.5138601668406,720.065912216293,720.065912216293,88935066
2024-04-05,741.8737182617188,744.2435924609226,732.5856231419043,736.8227010597361,59055902
2024-04-08,740.4613647460938,745.5602472863112,738.0436253706997,744.4590593119542,20482940
2024-04-09,741.3949584960938,744.4111567395224,737.4451291623751,744.4111567395224,21884494
2024-04-10,735.5540161132812,742.041335404094,733.9261958559255,742.041335404094,27807400
2024-04-12,727.223388671875,732.4419626511461,724.5901691674342,728.2048847735614,41084208
2024-04-15,715.61328125,722.9384424882777,714.3445949763995,716.9778144689066,23415248
2024-04-16,722.5794067382812,724.3269187314523,709.6526921569106,711.9268363888184,20744886
2024-04-18,715.61328125,727.1755203466597,713.8658277959437,722.8427124294902,34234884
2024-04-19,733.13623046875,734.8836839791993,708.6951417404246,711.7113984519393,34576434
2024-04-22,723.99169921875,745.6320106114753,722.12455398941,745.6320106114753,42298438
2024-04-23,721.7893676757812,730.8380788006147,719.7067421926132,730.7423487447305,26827060
2024-04-24,723.7523803710938,728.5640142912791,722.4836939974829,725.3323355684494,22441580
2024-04-25,723.2975463867188,727.5824894434112,721.1430939897369,721.1430939897369,35445204
2024-04-26,722.8427124023438,731.5562517090086,720.807951885483,727.630384206722,24854694
2024-04-29,732.2744750976562,734.6443494985349,721.286790594288,725.332350292873,36093350
2024-04-30,727.7739868164062,737.0620819015442,725.2844208297038,732.1307565147657,52307382
2024-05-02,733.5910034179688,735.8651474977438,727.893662350512,728.6836398774014,33475006
2024-05-03,727.5346069335938,737.5887178779653,721.5978821158841,734.0697907360874,31865242
2024-05-06,728.994873046875,734.6682525558684,726.361653503664,728.6836626849343,28793396
2024-05-07,721.09521484375,729.6651592326485,720.1376804638342,728.6597013791286,28480602
2024-05-08,709.8441772460938,716.6905129132654,708.7429893452799,716.2117457291306,41687862
2024-05-09,693.0155029296875,711.8071150125822,691.9622384959757,706.1576388307392,46281278
2024-05-10,697.8200073242188,704.6385064038308,692.4331341667237,698.3538309269745,27276608
2024-05-13,706.2400512695312,708.4482125597933,694.1317160729689,694.956710818051,27047202
2024-05-14,709.0062866210938,711.2144479759614,703.8378359787137,704.7841569928967,25665142
2024-05-15,698.1112060546875,708.39964782104,696.8009063196256,708.39964782104,38931996
2024-05-16,708.6665649414062,709.782790041372,696.655267230535,701.7752582341244,34945236
2024-05-17,710.5350341796875,712.4277355160416,701.8480628860959,701.8480628860959,20920190
2024-05-21,707.962890625,713.2526672307866,703.7407019802051,703.7407019802051,43769978
2024-05-22,708.156982421875,711.2629460513618,702.7943980944078,707.5018325662894,39996278
2024-05-23,724.3662109375,725.8464148427264,707.1136542137513,707.8901303438163,40861920
2024-05-24,736.3047485351562,737.6151076266391,721.1632556922566,721.891213218191,31060206
2024-05-27,741.4004516601562,749.7962521608212,737.2026106511589,739.2893866819511,29385440
2024-05-28,742.7592163085938,745.4526824425712,739.9930018261246,742.5650824828549,27908904
2024-05-29,731.9855346679688,739.5319916615282,728.5641108173895,736.6929693394153,35147706
2024-05-30,735.1642456054688,739.4106642295702,726.8170235494816,727.569210732381,33755350
2024-05-31,743.268798828125,745.4283820979595,734.7516735002022,737.1781981815107,74079588
2024-06-03,762.9964599609375,776.0026570209221,752.2227131847588,776.0026570209221,72637256
2024-06-04,719.7800903320312,756.5904610836327,705.6334383679294,755.6198511271432,89531240
2024-06-05,753.0962524414062,756.8815955434779,719.3917877908412,725.06989130594,81631650
2024-06-06,756.9301147460938,759.7206182378197,750.5726316827747,759.4537360573207,46422870
2024-06-07,763.5545043945312,768.8928586568827,753.2175448676818,757.5852892641512,36712216
2024-06-10,757.7067260742188,767.0973660487972,755.9110620154896,763.8700759254958,22454058
2024-06-11,759.4052734375,762.4141406844706,753.2903831592504,755.1345658211561,29545326
2024-06-12,763.9428100585938,770.8098870497467,760.1816966411113,764.3553074238586,39280436
2024-06-13,767.1458740234375,769.5481100621035,763.8700652936205,767.6311790204475,24120192
2024-06-14,774.9835205078125,776.0026490992642,765.6656295141681,768.7230745298527,25540554
2024-06-18,780.2733154296875,781.5836150866086,771.3679222826127,774.9834796730435,32415714
2024-06-19,804.5628662109375,810.4108150397882,778.4292043351105,782.9910830915752,90131196
2024-06-20,810.143798828125,816.0159768197282,801.7237698729426,810.3622215983705,41408742
2024-06-21,808.3967895507812,811.8424431419929,797.4289085916951,811.8424431419929,51630776
2024-06-24,811.6240234375,812.9343231272944,798.6906344612428,799.2972656586157,28544994
2024-06-25,830.5266723632812,833.2443684249017,810.9931467609703,810.9931467609703,74521548
2024-06-26,825.7463989257812,830.3082774504516,820.699215435536,828.8765922572081,47596666
2024-06-27,823.1500244140625,831.3274011881083,818.5153383232833,823.1257354693937,55074650
2024-06-28,817.1565551757812,828.2214732583296,814.8270675577021,823.8537284054296,26476046
2024-07-01,827.5419921875,828.5611799942127,815.3123309202279,815.3123309202279,21187024
2024-07-02,839.8687744140625,841.9556094944659,826.353042764463,832.2980286836319,45921690
2024-07-03,858.3346557617188,870.6371250279785,856.3934358619908,869.1812101031826,123217802
2024-07-04,838.1945190429688,854.0154497500956,837.0782938778042,854.0154497500956,45848658
2024-07-05,799.8311157226562,817.7388811097651,796.9678045280713,817.7388811097651,82242548
2024-07-08,793.6434936523438,803.1554594894733,789.6640164804963,798.4723137874327,39087800
2024-07-09,794.2015380859375,799.1516248009418,786.363851419409,788.6205312494033,48550878
2024-07-10,789.1543579101562,795.9001084827571,786.5579883069686,791.0227700970487,45507182
2024-07-11,787.1162109375,789.0331420386741,776.9733243368038,788.111050667459,44177074
2024-07-12,787.5043334960938,795.1236568993513,781.8990967628511,787.1646437212287,56049960
2024-07-15,787.2131958007812,790.9500796896383,783.8645795922547,787.8926346206944,33375694
2024-07-16,786.0726928710938,789.5911537590798,784.6410669649267,786.5579978211608,28950324
2024-07-18,783.6705322265625,788.1110255525017,776.0754971813087,780.3704345530638,33717064
2024-07-19,780.0307006835938,787.649965003423,778.1865181041212,784.2528302190582,26002152
2024-07-22,797.1376953125,801.2384985771903,782.6270649860646,784.7381297391379,53744822
2024-07-23,785.4176025390625,799.6855810002239,778.9145038672318,799.5642547535156,52002152
2024-07-24,778.4534912109375,786.6793870769927,770.6886113878456,780.4432298173384,61728206
2024-07-25,784.5440063476562,788.6205799631161,773.0908208499962,773.0908208499962,25535732
2024-07-26,785.2962646484375,787.0433507268658,774.7651110455088,778.9144923179402,43810540
2024-07-29,778.9387817382812,791.9449196556922,775.6629731237323,783.7675425920842,51001148
2024-07-30,784.0345458984375,793.3523785519244,776.0027241501925,777.4586392048833,54595834
2024-07-31,784.1315307617188,790.0279981871195,780.9527594083772,783.2822470366172,37820484
2024-08-01,795.3178100585938,800.7774909815698,785.1991540216145,787.6014491725216,26215174
2024-08-02,805.1937866210938,810.7019864135299,791.5324392939043,791.5324392939043,44119238
2024-08-05,784.1315307617188,798.8120065813332,776.9732822215763,795.9486953170099,41333634
2024-08-06,777.0703125,792.4787456590307,773.2364505401089,791.0471196604719,45116050
2024-08-07,787.8926391601562,791.0471215466921,777.5556193354371,784.7381567736204,42346264
2024-08-08,797.21044921875,802.3547292854007,785.8300713873926,788.1352699911228,33976950
2024-08-09,800.8502807617188,806.8438448558267,798.7149861722273,801.7238534511162,26644618
2024-08-12,805.6547241210938,813.3467956202861,799.4670860971137,801.7237659305952,39316196
2024-08-13,778.0409545898438,792.2118961762867,777.0461148817201,790.0765423217451,54055042
2024-08-14,780.2733154296875,783.1365672163911,778.0408652863015,779.6423953037173,32334428
2024-08-16,792.0662231445312,793.061122021343,781.8263002104013,790.3191371152319,27849246
2024-08-19,791.79931640625,794.7596647587319,787.9896251482922,794.7596647587319,19502164
2024-08-20,794.783935546875,798.8119905444514,789.8095595425733,789.8095595425733,31134494
2024-08-21,789.0088500976562,793.2552686183906,785.1264103072706,790.1250159925943,47630904
2024-08-22,791.6780395507812,795.0751744192786,790.0765094162431,792.0177293410987,21300638
2024-08-23,788.6448364257812,792.988292052303,787.6499375770427,792.988292052303,20333422
2024-08-26,795.8759155273438,799.7583555491682,792.1148017562012,792.1148017562012,22364266
2024-08-27,794.8082275390625,799.4914324239653,792.1147612152419,797.550212512406,35773244
2024-08-28,794.4927978515625,795.7788679404401,791.1441815277424,794.808257947526,26921188
2024-08-29,795.1964721679688,798.035494358065,791.6052035874162,796.8707505966252,49052604
2024-08-30,794.395751953125,806.5768953841255,786.7521983416328,803.6650654368904,445342100
2024-09-02,789.5668334960938,799.2001837658697,787.7469400055302,799.2001837658697,34049680
2024-09-03,794.6140747070312,795.8758557711201,788.4264363868309,792.9883149182248,37282860
2024-09-04,796.7737426757812,798.2296576209254,792.0177301584446,795.4148650304477,24682744
2024-09-05,798.5450439453125,800.7046866194709,796.8707654853739,798.8119853769339,22876318
2024-09-06,794.419921875,799.6612390821284,793.0368146024134,795.0751309568867,26029602
2024-09-09,799.0546264648438,800.0252363967779,791.0956131747174,794.9295342541234,23792914
2024-09-10,800.923095703125,802.694470803164,794.9295907953946,802.694470803164,26606646
2024-09-11,797.7928466796875,801.9664575454252,795.5118777911906,800.9473289635273,22226684
2024-09-12,808.8092651367188,810.4593139115112,799.32158835399,802.6944342572692,32424046
2024-09-13,808.4938354492188,812.4005643686717,804.1746683722245,812.4005643686717,23860532
2024-09-16,810.9202880859375,814.2446744093743,807.5717313009576,809.0033572167779,15172820
2024-09-17,809.876953125,814.3417351276187,807.6202731787942,814.3417351276187,20127122
2024-09-18,822.4949340820312,824.4846727250206,810.9931700877765,811.3571488361771,40917342
2024-09-19,829.1435546875,834.2392569551141,824.6059649927001,824.6301946967953,30651776
2024-09-20,845.0130004882812,846.8328941482245,828.6825354394553,833.0259912779876,60623386
2024-09-23,854.0396728515625,857.2183847223622,844.551937403139,848.7983557064159,26965350
2024-09-24,858.04345703125,864.6435926298055,851.3462248960326,856.5632532087773,33039036
2024-09-25,863.4060668945312,867.7252930088929,854.2095613390953,854.2095613390953,31965312
2024-09-26,865.51708984375,867.7252510639614,858.0434410028155,860.4699657541129,31899644
2024-09-27,850.56982421875,862.9693314840181,849.2837541142532,862.3869891777302,35613502
2024-09-30,840.572509765625,849.987378933711,836.8599148404105,848.7013681367213,26383534
2024-10-01,837.7333984375,845.4012405036974,834.7730500291224,836.6657512217993,24572284
2024-10-03,816.282958984375,837.7091852435565,812.0850591484665,832.613483062025,48473398
2024-10-04,804.4658203125,820.4808848190723,802.2091402837622,812.6431974622866,48683232
2024-10-07,785.1264038085938,805.1209448670484,782.7969162571121,801.8208473760044,94458296
2024-10-08,801.2627563476562,804.0532597925816,787.1646239424159,791.0470635179641,29734406
2024-10-09,792.5758666992188,804.0290527657074,790.4162239204929,800.510591541895,41125642
2024-10-10,806.7709350585938,808.2510795642027,792.2603056670246,795.4147877416559,21754766
2024-10-11,801.2385864257812,807.7659152352597,797.4774725282647,807.7659152352597,23672594
2024-10-14,819.2433471679688,821.1603374358971,802.6944587482099,803.689357680797,18527508
2024-10-15,817.3021240234375,824.0478752509669,813.1285129464045,822.1066552857113,19651130
2024-10-16,824.9214477539062,828.8766360391955,815.3609038822862,815.3609038822862,20470682
2024-10-17,811.988037109375,823.8780090897097,808.1298269832027,822.5676501021808,14695732
2024-10-18,816.210205078125,820.6507576909523,802.7429912839654,807.1107362982874,24809724
2024-10-21,838.9466552734375,848.3858722296796,830.3810701774502,832.2980010606213,46548354
2024-10-22,832.0796508789062,844.4306385333365,830.2111793718472,839.6018778313584,38875280
2024-10-23,842.3924560546875,847.5851959404977,827.4693270680456,827.4693270680456,38036090
2024-10-24,849.1138305664062,858.3346247570413,843.5085346118838,843.5085346118838,30832258
2024-10-25,846.0806884765625,853.0933215296461,838.9466699408074,851.7102142266036,26130478
2024-10-28,841.6158447265625,849.7689918168825,839.043763962605,845.4012471416386,22012142
2024-10-29,850.1815185546875,856.0779859182065,837.1996103215174,837.7092042477628,35794926
2024-10-30,841.8099975585938,851.5889046504595,836.7628139716957,845.4012662208864,32715724
2024-10-31,842.3438110351562,843.8968224808245,834.4333755848933,838.6069864702176,22895912
2024-11-01,843.120361328125,846.4203996311912,837.6849100339031,841.0335262277963,1759692
2024-11-04,831.8612060546875,846.8571409139798,830.3082539054162,846.8571409139798,28089248
2024-11-05,853.0933227539062,855.447039991069,823.999313734677,826.4743572133567,44232406
2024-11-06,851.8316040039062,859.7178102794018,847.0270726401069,859.7178102794018,27787910
2024-11-07,847.6094360351562,854.5977803501312,843.4600547619757,846.5174998307751,18895456
2024-11-08,851.4432983398438,855.0103373353861,847.2696873607207,850.2543248355499,19902986
2024-11-11,857.1942138671875,865.2017460745226,849.8660612419557,851.4918803256005,24565362
2024-11-12,833.8509521484375,861.4162973605047,829.2163253609564,859.9603824917264,31395406
2024-11-13,815.9674682617188,839.2863948751228,811.9151837654287,833.1472753910937,35728500
2024-11-14,821.5,827.3721783747438,811.4784403744485,811.9637453515568,27146470
2024-11-18,827.4934692382812,834.190701332557,822.5919010273279,825.0184258091194,27081968
2024-11-19,845.5225830078125,851.1035901563789,826.3287477699067,831.8127176211167,50981272
2024-11-21,845.0130004882812,853.6514527573436,841.6158656563873,848.9925368361551,35716512
2024-11-22,847.1483764648438,851.370565411524,839.3592669406547,846.1535367827626,24773612
2024-11-25,866.560546875,875.2718066744363,856.5147576427843,866.293664684976,427737274
2024-11-26,866.5363159179688,878.4019987795361,858.8927626136716,878.4019987795361,30935566
2024-11-27,879.5181884765625,881.9689429401197,866.3421471774458,868.6473457001546,32714976
2024-11-28,870.224609375,891.0684339141281,867.725276958314,882.7697308653094,35722392
2024-11-29,871.6320190429688,875.7813410106078,865.2502468100779,874.1798701470966,27669536
2024-12-02,875.8298950195312,877.5042327860683,861.4163604593637,875.2475527258944,15110876
2024-12-03,886.3124389648438,891.6993119709169,881.3622930133588,884.5652937811867,43410242
2024-12-04,902.7157592773438,905.0937654692016,888.6662041479593,891.9905313310416,44669084
2024-12-05,905.457763671875,912.349070670313,890.6316728815866,902.6672600453907,39682714
2024-12-06,900.6531982421875,904.7054828102569,894.9023463139778,901.2113107944992,17783156
2024-12-09,907.520263671875,912.3733132102273,897.3288596413352,899.5855395249345,26947912
2024-12-10,906.5982055664062,911.2571214453396,901.9635786325839,911.2571214453396,13325480
2024-12-11,904.1716918945312,908.4423993938311,901.0900171351183,903.492253077643,14045426
2024-12-12,902.3032836914062,906.8651623497835,897.183292457994,898.299517608064,17293790
2024-12-13,908.3695678710938,909.9468090067054,887.7441068669418,903.8804969466607,19009002
2024-12-16,905.1907958984375,907.4959944793276,900.3620351992098,905.1422772502634,13107082
2024-12-17,889.6853637695312,903.8077269850552,886.4095551207139,900.8958970749953,21079532
2024-12-18,878.74169921875,891.0199388482123,877.0189020931173,888.0353013877913,23422312
2024-12-19,870.3944702148438,874.0827761662058,863.3575480971324,873.3548187057529,25380770
2024-12-20,859.7177734375,872.3599918831414,857.5581899695972,864.9105130352275,25692348
2024-12-23,874.0342407226562,876.4607655442072,864.4737566222769,864.8134464007626,11044592
